user_id,signup_date,country
U0008322,2025-01-05T00:00:00Z,IN
U0008323,2023-10-13T00:00:00Z,CA
U0008324,2022-04-09T00:00:00Z,ES
U0008325,2024-03-10T00:00:00Z,IN
U0008326,2020-10-21T00:00:00Z,ES
U0008327,2024-01-22T00:00:00Z,DE
U0008328,2020-08-18T00:00:00Z,IN
U0008329,2020-01-16T00:00:00Z,DE
U0008330,2025-01-24T00:00:00Z,FR
U0008331,2023-01-31T00:00:00Z,ES
U0008332,2020-03-26T00:00:00Z,FR
U0008333,2023-03-31T00:00:00Z,IN
U0008334,2021-10-15T00:00:00Z,ES
U0008335,2025-05-13T00:00:00Z,US
U0008336,2024-05-01T00:00:00Z,US
U0008337,2025-06-12T00:00:00Z,GB
U0008338,2020-06-19T00:00:00Z,BR
U0008339,2020-07-06T00:00:00Z,FR
U0008340,2022-07-18T00:00:00Z,MX
U0008341,2021-02-18T00:00:00Z,GB
U0008342,2025-06-13T00:00:00Z,CA
U0008343,2022-01-17T00:00:00Z,CA
U0008344,2023-03-22T00:00:00Z,CA
U0008345,2024-04-05T00:00:00Z,CA
U0008346,2020-02-04T00:00:00Z,DE
U0008347,2021-07-12T00:00:00Z,BR
U0008348,2021-07-31T00:00:00Z,MX
U0008349,2023-12-06T00:00:00Z,DE
U0008350,2025-06-06T00:00:00Z,US
U0008351,2024-11-18T00:00:00Z,FR
U0008352,2021-11-08T00:00:00Z,ES
U0008353,2024-08-01T00:00:00Z,IN
U0008354,2025-01-09T00:00:00Z,ES
U0008355,2023-04-06T00:00:00Z,AU
U0008356,2021-01-20T00:00:00Z,GB
U0008357,2024-10-28T00:00:00Z,US
U0008358,2023-12-17T00:00:00Z,BR
U0008359,2021-04-10T00:00:00Z,IN
U0008360,2020-10-29T00:00:00Z,AU
U0008361,2020-12-27T00:00:00Z,FR
U0008362,2023-10-31T00:00:00Z,AU
U0008363,2022-04-24T00:00:00Z,BR
U0008364,2024-05-24T00:00:00Z,DE
U0008365,2023-07-10T00:00:00Z,DE
U0008366,2024-02-22T00:00:00Z,US
U0008367,2023-03-20T00:00:00Z,IN
U0008368,2020-10-19T00:00:00Z,IN
U0008369,2021-09-15T00:00:00Z,US
U0008370,2024-10-19T00:00:00Z,US
U0008371,2021-10-23T00:00:00Z,AU
U0008372,2023-01-19T00:00:00Z,BR
U0008373,2020-03-08T00:00:00Z,DE
U0008374,2020-07-20T00:00:00Z,IN
U0008375,2023-05-27T00:00:00Z,CA
U0008376,2021-01-24T00:00:00Z,AU
U0008377,2022-03-12T00:00:00Z,DE
U0008378,2024-01-21T00:00:00Z,CA
U0008379,2021-04-04T00:00:00Z,FR
U0008380,2021-02-19T00:00:00Z,CA
U0008381,2020-01-14T00:00:00Z,DE
U0008382,2022-09-14T00:00:00Z,DE
U0008383,2023-12-04T00:00:00Z,AU
U0008384,2021-01-31T00:00:00Z,ES
U0008385,2023-12-05T00:00:00Z,IN
U0008386,2020-01-06T00:00:00Z,MX
U0008387,2024-08-05T00:00:00Z,BR
U0008388,2025-01-16T00:00:00Z,AU
U0008389,2020-09-01T00:00:00Z,FR
U0008390,2024-04-28T00:00:00Z,AU
U0008391,2021-04-22T00:00:00Z,ES
U0008392,2025-03-17T00:00:00Z,ES
U0008393,2020-03-08T00:00:00Z,GB
U0008394,2020-07-15T00:00:00Z,ES
U0008395,2020-01-22T00:00:00Z,AU
U0008396,2022-06-21T00:00:00Z,IN
U0008397,2020-08-15T00:00:00Z,GB
U0008398,2021-11-29T00:00:00Z,MX
U0008399,2020-12-13T00:00:00Z,BR
U0008400,2025-01-14T00:00:00Z,CA
U0008401,2024-11-01T00:00:00Z,CA
U0008402,2025-02-28T00:00:00Z,MX
U0008403,2024-03-05T00:00:00Z,ES
U0008404,2020-07-08T00:00:00Z,ES
U0008405,2023-08-07T00:00:00Z,BR
U0008406,2022-02-05T00:00:00Z,FR
U0008407,2022-12-19T00:00:00Z,US
U0008408,2022-07-18T00:00:00Z,FR
U0008409,2023-05-24T00:00:00Z,ES
U0008410,2022-02-06T00:00:00Z,IN
U0008411,2021-12-27T00:00:00Z,MX
U0008412,2020-07-12T00:00:00Z,ES
U0008413,2025-05-03T00:00:00Z,CA
U0008414,2025-06-05T00:00:00Z,MX
U0008415,2021-05-04T00:00:00Z,IN
U0008416,2024-04-12T00:00:00Z,US
U0008417,2020-04-27T00:00:00Z,DE
U0008418,2024-01-16T00:00:00Z,DE
U0008419,2025-01-01T00:00:00Z,MX
U0008420,2020-06-20T00:00:00Z,FR
U0008421,2023-05-27T00:00:00Z,BR
U0008422,2021-01-22T00:00:00Z,CA
U0008423,2024-01-09T00:00:00Z,US
U0008424,2022-09-26T00:00:00Z,MX
U0008425,2021-03-09T00:00:00Z,FR
U0008426,2021-08-11T00:00:00Z,ES
U0008427,2020-02-27T00:00:00Z,BR
U0008428,2023-05-18T00:00:00Z,AU
U0008429,2024-01-20T00:00:00Z,AU
U0008430,2020-03-29T00:00:00Z,FR
U0008431,2021-12-18T00:00:00Z,AU
U0008432,2025-03-15T00:00:00Z,DE
U0008433,2024-08-22T00:00:00Z,GB
U0008434,2024-02-24T00:00:00Z,DE
U0008435,2023-03-15T00:00:00Z,CA
U0008436,2025-03-22T00:00:00Z,DE
U0008437,2022-08-14T00:00:00Z,IN
U0008438,2023-09-21T00:00:00Z,ES
U0008439,2024-10-11T00:00:00Z,FR
U0008440,2024-11-06T00:00:00Z,DE
U0008441,2020-01-14T00:00:00Z,MX
U0008442,2021-06-18T00:00:00Z,FR
U0008443,2021-01-03T00:00:00Z,IN
U0008444,2022-08-18T00:00:00Z,BR
U0008445,2024-12-08T00:00:00Z,DE
U0008446,2022-05-21T00:00:00Z,GB
U0008447,2023-08-29T00:00:00Z,GB
U0008448,2022-07-10T00:00:00Z,US
U0008449,2023-04-04T00:00:00Z,GB
U0008450,2022-04-21T00:00:00Z,IN
U0008451,2024-04-05T00:00:00Z,GB
U0008452,2025-03-24T00:00:00Z,FR
U0008453,2024-06-01T00:00:00Z,US
U0008454,2020-09-05T00:00:00Z,BR
U0008455,2022-06-12T00:00:00Z,BR
U0008456,2024-10-28T00:00:00Z,IN
U0008457,2024-02-23T00:00:00Z,US
U0008458,2020-02-24T00:00:00Z,MX
U0008459,2024-12-19T00:00:00Z,CA
U0008460,2022-06-11T00:00:00Z,IN
U0008461,2023-04-18T00:00:00Z,US
U0008462,2023-04-22T00:00:00Z,AU
U0008463,2024-09-25T00:00:00Z,MX
U0008464,2020-01-08T00:00:00Z,BR
U0008465,2020-05-17T00:00:00Z,ES
U0008466,2020-04-10T00:00:00Z,IN
U0008467,2024-11-21T00:00:00Z,CA
U0008468,2020-10-05T00:00:00Z,ES
U0008469,2023-11-14T00:00:00Z,FR
U0008470,2023-09-27T00:00:00Z,GB
U0008471,2022-12-16T00:00:00Z,IN
U0008472,2021-12-06T00:00:00Z,BR
U0008473,2022-08-03T00:00:00Z,ES
U0008474,2024-08-13T00:00:00Z,ES
U0008475,2024-10-09T00:00:00Z,ES
U0008476,2024-05-26T00:00:00Z,IN
U0008477,2020-06-22T00:00:00Z,AU
U0008478,2023-10-06T00:00:00Z,MX
U0008479,2022-08-08T00:00:00Z,GB
U0008480,2023-11-29T00:00:00Z,FR
U0008481,2022-11-03T00:00:00Z,GB
U0008482,2024-12-09T00:00:00Z,US
U0008483,2020-08-03T00:00:00Z,MX
U0008484,2021-11-18T00:00:00Z,FR
U0008485,2023-08-19T00:00:00Z,MX
U0008486,2025-02-04T00:00:00Z,FR
U0008487,2021-09-18T00:00:00Z,FR
U0008488,2020-02-27T00:00:00Z,ES
U0008489,2022-07-09T00:00:00Z,CA
U0008490,2023-07-25T00:00:00Z,DE
U0008491,2025-05-23T00:00:00Z,MX
U0008492,2022-01-11T00:00:00Z,FR
U0008493,2023-11-25T00:00:00Z,MX
U0008494,2023-11-05T00:00:00Z,US
U0008495,2023-04-29T00:00:00Z,GB
U0008496,2020-11-01T00:00:00Z,IN
U0008497,2021-12-26T00:00:00Z,US
U0008498,2025-06-11T00:00:00Z,CA
U0008499,2022-01-24T00:00:00Z,FR
U0008500,2021-05-06T00:00:00Z,MX
U0008501,2025-03-27T00:00:00Z,ES
U0008502,2024-06-20T00:00:00Z,AU
U0008503,2024-02-05T00:00:00Z,BR
U0008504,2024-05-21T00:00:00Z,MX
U0008505,2020-12-23T00:00:00Z,DE
U0008506,2020-04-01T00:00:00Z,IN
U0008507,2022-10-12T00:00:00Z,DE
U0008508,2020-08-04T00:00:00Z,FR
U0008509,2022-08-14T00:00:00Z,AU
U0008510,2024-12-05T00:00:00Z,BR
U0008511,2022-05-02T00:00:00Z,ES
U0008512,2021-01-22T00:00:00Z,DE
U0008513,2023-01-13T00:00:00Z,US
U0008514,2023-02-02T00:00:00Z,GB
U0008515,2024-02-05T00:00:00Z,US
U0008516,2022-09-30T00:00:00Z,ES
U0008517,2021-06-20T00:00:00Z,BR
U0008518,2022-07-09T00:00:00Z,AU
U0008519,2022-10-19T00:00:00Z,ES
U0008520,2023-05-28T00:00:00Z,CA
U0008521,2022-02-04T00:00:00Z,MX
U0008522,2025-03-16T00:00:00Z,MX
U0008523,2023-09-27T00:00:00Z,DE
U0008524,2023-09-02T00:00:00Z,BR
U0008525,2021-09-20T00:00:00Z,CA
U0008526,2023-01-04T00:00:00Z,CA
U0008527,2022-02-02T00:00:00Z,FR
U0008528,2023-05-22T00:00:00Z,MX
U0008529,2023-04-23T00:00:00Z,ES
U0008530,2024-03-19T00:00:00Z,US
U0008531,2020-12-29T00:00:00Z,DE
U0008532,2020-10-23T00:00:00Z,IN
U0008533,2024-09-21T00:00:00Z,US
U0008534,2023-06-06T00:00:00Z,CA
U0008535,2020-05-06T00:00:00Z,FR
U0008536,2024-12-31T00:00:00Z,AU
U0008537,2022-05-22T00:00:00Z,MX
U0008538,2020-09-09T00:00:00Z,GB
U0008539,2022-02-20T00:00:00Z,ES
U0008540,2020-08-17T00:00:00Z,MX
U0008541,2020-07-01T00:00:00Z,MX
U0008542,2022-05-10T00:00:00Z,MX
U0008543,2023-03-24T00:00:00Z,CA
U0008544,2021-03-07T00:00:00Z,DE
U0008545,2021-05-04T00:00:00Z,IN
U0008546,2021-03-11T00:00:00Z,US
U0008547,2021-05-17T00:00:00Z,BR
U0008548,2022-09-06T00:00:00Z,BR
U0008549,2021-03-19T00:00:00Z,IN
U0008550,2021-10-19T00:00:00Z,FR
U0008551,2022-12-22T00:00:00Z,GB
U0008552,2022-11-21T00:00:00Z,ES
U0008553,2022-02-04T00:00:00Z,CA
U0008554,2021-04-27T00:00:00Z,DE
U0008555,2024-09-22T00:00:00Z,DE
U0008556,2020-12-30T00:00:00Z,FR
U0008557,2023-11-13T00:00:00Z,GB
U0008558,2020-04-19T00:00:00Z,GB
U0008559,2023-05-10T00:00:00Z,AU
U0008560,2024-05-07T00:00:00Z,BR
U0008561,2025-05-12T00:00:00Z,ES
U0008562,2021-06-03T00:00:00Z,ES
U0008563,2022-10-29T00:00:00Z,US
U0008564,2020-08-20T00:00:00Z,GB
U0008565,2023-02-17T00:00:00Z,GB
U0008566,2022-04-05T00:00:00Z,MX
U0008567,2024-10-16T00:00:00Z,MX
U0008568,2021-02-07T00:00:00Z,AU
U0008569,2024-03-07T00:00:00Z,DE
U0008570,2020-09-07T00:00:00Z,ES
U0008571,2021-04-17T00:00:00Z,MX
U0008572,2025-06-16T00:00:00Z,GB
U0008573,2024-06-27T00:00:00Z,GB
U0008574,2020-10-08T00:00:00Z,MX
U0008575,2021-03-28T00:00:00Z,US
U0008576,2022-06-21T00:00:00Z,ES
U0008577,2022-11-11T00:00:00Z,FR
U0008578,2021-11-18T00:00:00Z,IN
U0008579,2024-06-12T00:00:00Z,CA
U0008580,2023-03-08T00:00:00Z,AU
U0008581,2023-11-05T00:00:00Z,ES
U0008582,2022-02-03T00:00:00Z,IN
U0008583,2021-10-09T00:00:00Z,DE
U0008584,2025-05-31T00:00:00Z,ES
U0008585,2023-11-19T00:00:00Z,ES
U0008586,2024-01-24T00:00:00Z,ES
U0008587,2024-05-18T00:00:00Z,MX
U0008588,2020-06-10T00:00:00Z,ES
U0008589,2021-09-07T00:00:00Z,CA
U0008590,2020-05-31T00:00:00Z,GB
U0008591,2023-10-02T00:00:00Z,AU
U0008592,2021-03-09T00:00:00Z,AU
U0008593,2023-08-05T00:00:00Z,DE
U0008594,2021-02-26T00:00:00Z,DE
U0008595,2021-05-22T00:00:00Z,BR
U0008596,2025-03-09T00:00:00Z,US
U0008597,2020-05-20T00:00:00Z,DE
U0008598,2022-10-10T00:00:00Z,DE
U0008599,2020-03-05T00:00:00Z,MX
U0008600,2020-10-15T00:00:00Z,ES
U0008601,2020-11-19T00:00:00Z,IN
U0008602,2023-06-21T00:00:00Z,AU
U0008603,2022-11-21T00:00:00Z,IN
U0008604,2024-02-10T00:00:00Z,CA
U0008605,2022-02-18T00:00:00Z,MX
U0008606,2023-12-08T00:00:00Z,DE
U0008607,2022-07-12T00:00:00Z,DE
U0008608,2022-05-05T00:00:00Z,GB
U0008609,2024-12-11T00:00:00Z,MX
U0008610,2021-06-09T00:00:00Z,CA
U0008611,2021-02-12T00:00:00Z,MX
U0008612,2020-07-24T00:00:00Z,FR
U0008613,2023-01-02T00:00:00Z,FR
U0008614,2024-12-27T00:00:00Z,ES
U0008615,2025-06-22T00:00:00Z,IN
U0008616,2024-07-09T00:00:00Z,BR
U0008617,2023-01-04T00:00:00Z,DE
U0008618,2021-10-26T00:00:00Z,IN
U0008619,2022-03-29T00:00:00Z,MX
U0008620,2024-04-03T00:00:00Z,AU
U0008621,2021-04-11T00:00:00Z,MX
U0008622,2023-08-10T00:00:00Z,AU
U0008623,2021-06-28T00:00:00Z,US
U0008624,2020-05-03T00:00:00Z,US
U0008625,2020-02-02T00:00:00Z,AU
U0008626,2020-10-25T00:00:00Z,ES
U0008627,2024-05-15T00:00:00Z,MX
U0008628,2022-08-28T00:00:00Z,AU
U0008629,2023-06-28T00:00:00Z,CA
U0008630,2021-12-15T00:00:00Z,AU
U0008631,2024-09-19T00:00:00Z,MX
U0008632,2020-11-03T00:00:00Z,US
U0008633,2025-02-28T00:00:00Z,IN
U0008634,2020-08-06T00:00:00Z,BR
U0008635,2024-06-25T00:00:00Z,US
U0008636,2022-10-31T00:00:00Z,BR
U0008637,2024-12-01T00:00:00Z,MX
U0008638,2022-05-01T00:00:00Z,MX
U0008639,2025-01-04T00:00:00Z,MX
U0008640,2023-08-06T00:00:00Z,US
U0008641,2021-03-14T00:00:00Z,GB
U0008642,2024-04-10T00:00:00Z,MX
U0008643,2021-05-17T00:00:00Z,DE
U0008644,2022-07-07T00:00:00Z,DE
U0008645,2021-03-06T00:00:00Z,BR
U0008646,2021-09-20T00:00:00Z,BR
U0008647,2024-12-23T00:00:00Z,US
U0008648,2020-07-25T00:00:00Z,US
U0008649,2021-10-27T00:00:00Z,ES
U0008650,2020-03-17T00:00:00Z,CA
U0008651,2021-09-05T00:00:00Z,ES
U0008652,2022-01-26T00:00:00Z,FR
U0008653,2020-04-18T00:00:00Z,US
U0008654,2024-11-18T00:00:00Z,FR
U0008655,2021-08-09T00:00:00Z,GB
U0008656,2022-02-26T00:00:00Z,GB
U0008657,2021-09-10T00:00:00Z,DE
U0008658,2025-02-03T00:00:00Z,DE
U0008659,2021-08-04T00:00:00Z,FR
U0008660,2020-11-29T00:00:00Z,IN
U0008661,2025-02-10T00:00:00Z,GB
U0008662,2025-05-23T00:00:00Z,US
U0008663,2024-08-27T00:00:00Z,CA
U0008664,2021-11-30T00:00:00Z,AU
U0008665,2024-06-12T00:00:00Z,FR
U0008666,2023-06-29T00:00:00Z,GB
U0008667,2020-10-22T00:00:00Z,CA
U0008668,2023-03-12T00:00:00Z,AU
U0008669,2020-01-09T00:00:00Z,ES
U0008670,2024-09-09T00:00:00Z,US
U0008671,2024-03-17T00:00:00Z,ES
U0008672,2021-05-19T00:00:00Z,AU
U0008673,2021-04-14T00:00:00Z,AU
U0008674,2022-02-27T00:00:00Z,FR
U0008675,2025-02-12T00:00:00Z,IN
U0008676,2025-02-23T00:00:00Z,MX
U0008677,2025-03-11T00:00:00Z,DE
U0008678,2024-09-02T00:00:00Z,AU
U0008679,2022-08-25T00:00:00Z,IN
U0008680,2024-01-16T00:00:00Z,IN
U0008681,2022-05-04T00:00:00Z,IN
U0008682,2024-06-18T00:00:00Z,CA
U0008683,2025-03-12T00:00:00Z,MX
U0008684,2022-12-12T00:00:00Z,US
U0008685,2020-04-15T00:00:00Z,ES
U0008686,2023-03-29T00:00:00Z,DE
U0008687,2020-08-09T00:00:00Z,FR
U0008688,2021-01-23T00:00:00Z,DE
U0008689,2020-09-30T00:00:00Z,US
U0008690,2021-06-15T00:00:00Z,US
U0008691,2024-02-24T00:00:00Z,GB
U0008692,2020-01-01T00:00:00Z,GB
U0008693,2020-12-04T00:00:00Z,AU
U0008694,2023-07-20T00:00:00Z,US
U0008695,2022-09-25T00:00:00Z,DE
U0008696,2022-03-28T00:00:00Z,US
U0008697,2022-02-23T00:00:00Z,BR
U0008698,2020-03-26T00:00:00Z,MX
U0008699,2021-11-22T00:00:00Z,FR
U0008700,2021-06-02T00:00:00Z,US
U0008701,2022-12-18T00:00:00Z,DE
U0008702,2021-07-06T00:00:00Z,US
U0008703,2021-01-27T00:00:00Z,CA
U0008704,2023-10-12T00:00:00Z,CA
U0008705,2022-06-09T00:00:00Z,FR
U0008706,2022-01-06T00:00:00Z,IN
U0008707,2020-10-14T00:00:00Z,BR
U0008708,2021-11-28T00:00:00Z,MX
U0008709,2024-06-26T00:00:00Z,US
U0008710,2021-11-04T00:00:00Z,FR
U0008711,2023-11-27T00:00:00Z,DE
U0008712,2023-02-04T00:00:00Z,US
U0008713,2022-06-18T00:00:00Z,MX
U0008714,2020-07-21T00:00:00Z,DE
U0008715,2024-01-28T00:00:00Z,ES
U0008716,2023-01-28T00:00:00Z,GB
U0008717,2023-03-04T00:00:00Z,IN
U0008718,2023-12-12T00:00:00Z,DE
U0008719,2020-12-29T00:00:00Z,AU
U0008720,2023-04-28T00:00:00Z,GB
U0008721,2020-12-14T00:00:00Z,US
U0008722,2024-07-25T00:00:00Z,MX
U0008723,2024-11-01T00:00:00Z,US
U0008724,2023-08-10T00:00:00Z,US
U0008725,2023-08-25T00:00:00Z,AU
U0008726,2020-11-23T00:00:00Z,MX
U0008727,2023-04-08T00:00:00Z,MX
U0008728,2021-07-07T00:00:00Z,BR
U0008729,2020-08-19T00:00:00Z,AU
U0008730,2020-08-13T00:00:00Z,AU
U0008731,2020-01-15T00:00:00Z,US
U0008732,2021-03-19T00:00:00Z,BR
U0008733,2025-05-23T00:00:00Z,DE
U0008734,2023-11-21T00:00:00Z,FR
U0008735,2025-01-19T00:00:00Z,MX
U0008736,2023-04-05T00:00:00Z,CA
U0008737,2023-04-03T00:00:00Z,US
U0008738,2021-08-05T00:00:00Z,GB
U0008739,2022-04-24T00:00:00Z,DE
U0008740,2020-11-11T00:00:00Z,IN
U0008741,2025-01-29T00:00:00Z,US
U0008742,2024-08-24T00:00:00Z,GB
U0008743,2024-08-07T00:00:00Z,IN
U0008744,2020-08-09T00:00:00Z,ES
U0008745,2021-09-10T00:00:00Z,IN
U0008746,2020-11-07T00:00:00Z,IN
U0008747,2023-06-22T00:00:00Z,BR
U0008748,2023-08-17T00:00:00Z,AU
U0008749,2023-12-08T00:00:00Z,AU
U0008750,2022-06-11T00:00:00Z,MX
U0008751,2022-10-27T00:00:00Z,BR
U0008752,2025-05-20T00:00:00Z,BR
U0008753,2022-03-11T00:00:00Z,FR
U0008754,2022-01-15T00:00:00Z,MX
U0008755,2021-08-31T00:00:00Z,BR
U0008756,2020-05-31T00:00:00Z,BR
U0008757,2020-10-27T00:00:00Z,ES
U0008758,2021-01-17T00:00:00Z,MX
U0008759,2020-09-12T00:00:00Z,CA
U0008760,2023-09-17T00:00:00Z,FR
U0008761,2022-07-25T00:00:00Z,DE
U0008762,2025-04-28T00:00:00Z,MX
U0008763,2025-05-02T00:00:00Z,US
U0008764,2025-02-13T00:00:00Z,FR
U0008765,2021-10-01T00:00:00Z,AU
U0008766,2023-11-22T00:00:00Z,MX
U0008767,2020-09-10T00:00:00Z,DE
U0008768,2021-01-26T00:00:00Z,GB
U0008769,2024-01-13T00:00:00Z,US
U0008770,2023-02-20T00:00:00Z,IN
U0008771,2025-01-01T00:00:00Z,US
U0008772,2020-07-20T00:00:00Z,CA
U0008773,2020-05-06T00:00:00Z,BR
U0008774,2021-10-06T00:00:00Z,GB
U0008775,2021-03-21T00:00:00Z,US
U0008776,2022-01-05T00:00:00Z,FR
U0008777,2024-08-24T00:00:00Z,BR
U0008778,2024-04-20T00:00:00Z,GB
U0008779,2024-12-22T00:00:00Z,CA
U0008780,2021-08-16T00:00:00Z,GB
U0008781,2023-01-17T00:00:00Z,AU
U0008782,2025-03-28T00:00:00Z,IN
U0008783,2024-01-29T00:00:00Z,GB
U0008784,2020-10-29T00:00:00Z,AU
U0008785,2022-03-19T00:00:00Z,GB
U0008786,2025-04-14T00:00:00Z,FR
U0008787,2022-09-03T00:00:00Z,US
U0008788,2023-07-13T00:00:00Z,CA
U0008789,2024-05-17T00:00:00Z,GB
U0008790,2020-01-21T00:00:00Z,GB
U0008791,2021-10-03T00:00:00Z,CA
U0008792,2025-04-03T00:00:00Z,AU
U0008793,2020-11-21T00:00:00Z,CA
U0008794,2023-01-04T00:00:00Z,FR
U0008795,2022-06-22T00:00:00Z,IN
U0008796,2024-07-24T00:00:00Z,ES
U0008797,2022-08-28T00:00:00Z,FR
U0008798,2020-03-01T00:00:00Z,AU
U0008799,2024-05-01T00:00:00Z,GB
U0008800,2023-06-21T00:00:00Z,CA
U0008801,2023-08-27T00:00:00Z,MX
U0008802,2024-03-18T00:00:00Z,BR
U0008803,2022-10-07T00:00:00Z,FR
U0008804,2023-12-21T00:00:00Z,FR
U0008805,2025-02-06T00:00:00Z,ES
U0008806,2021-09-11T00:00:00Z,IN
U0008807,2025-06-12T00:00:00Z,BR
U0008808,2023-12-06T00:00:00Z,ES
U0008809,2022-09-23T00:00:00Z,GB
U0008810,2020-06-02T00:00:00Z,IN
U0008811,2022-07-08T00:00:00Z,DE
U0008812,2020-12-31T00:00:00Z,AU
U0008813,2024-09-22T00:00:00Z,IN
U0008814,2020-02-11T00:00:00Z,CA
U0008815,2024-09-01T00:00:00Z,CA
U0008816,2023-12-02T00:00:00Z,IN
U0008817,2024-12-12T00:00:00Z,DE
U0008818,2024-10-15T00:00:00Z,US
U0008819,2020-02-08T00:00:00Z,MX
U0008820,2024-01-03T00:00:00Z,ES
U0008821,2025-06-02T00:00:00Z,GB
U0008822,2021-08-03T00:00:00Z,ES
U0008823,2024-07-05T00:00:00Z,GB
U0008824,2021-12-06T00:00:00Z,AU
U0008825,2021-01-09T00:00:00Z,FR
U0008826,2021-12-10T00:00:00Z,AU
U0008827,2024-12-18T00:00:00Z,US
U0008828,2022-06-13T00:00:00Z,BR
U0008829,2023-04-28T00:00:00Z,CA
U0008830,2023-04-30T00:00:00Z,GB
U0008831,2022-09-21T00:00:00Z,FR
U0008832,2024-03-21T00:00:00Z,CA
U0008833,2023-04-04T00:00:00Z,BR
U0008834,2021-10-15T00:00:00Z,GB
U0008835,2021-03-25T00:00:00Z,BR
U0008836,2023-09-08T00:00:00Z,US
U0008837,2024-07-06T00:00:00Z,BR
U0008838,2020-12-12T00:00:00Z,BR
U0008839,2023-03-26T00:00:00Z,CA
U0008840,2025-02-02T00:00:00Z,FR
U0008841,2023-08-20T00:00:00Z,CA
U0008842,2025-06-10T00:00:00Z,GB
U0008843,2024-05-10T00:00:00Z,ES
U0008844,2023-01-29T00:00:00Z,FR
U0008845,2022-11-22T00:00:00Z,IN
U0008846,2022-09-06T00:00:00Z,IN
U0008847,2021-07-15T00:00:00Z,GB
U0008848,2023-08-25T00:00:00Z,CA
U0008849,2021-12-22T00:00:00Z,ES
U0008850,2024-05-02T00:00:00Z,CA
U0008851,2020-06-10T00:00:00Z,BR
U0008852,2023-06-11T00:00:00Z,MX
U0008853,2022-01-22T00:00:00Z,MX
U0008854,2021-04-26T00:00:00Z,US
U0008855,2024-08-07T00:00:00Z,US
U0008856,2024-01-25T00:00:00Z,FR
U0008857,2023-10-28T00:00:00Z,MX
U0008858,2023-04-29T00:00:00Z,GB
U0008859,2023-10-13T00:00:00Z,US
U0008860,2023-08-25T00:00:00Z,CA
U0008861,2021-10-14T00:00:00Z,CA
U0008862,2021-10-01T00:00:00Z,ES
U0008863,2024-01-14T00:00:00Z,IN
U0008864,2021-12-09T00:00:00Z,IN
U0008865,2024-07-27T00:00:00Z,ES
U0008866,2024-10-16T00:00:00Z,IN
U0008867,2022-10-12T00:00:00Z,ES
U0008868,2022-02-06T00:00:00Z,IN
U0008869,2024-01-21T00:00:00Z,BR
U0008870,2023-02-03T00:00:00Z,AU
U0008871,2023-03-05T00:00:00Z,AU
U0008872,2023-09-10T00:00:00Z,MX
U0008873,2023-06-02T00:00:00Z,MX
U0008874,2024-06-10T00:00:00Z,FR
U0008875,2021-02-09T00:00:00Z,DE
U0008876,2022-07-23T00:00:00Z,FR
U0008877,2022-10-30T00:00:00Z,FR
U0008878,2023-12-13T00:00:00Z,FR
U0008879,2020-09-13T00:00:00Z,US
U0008880,2021-05-01T00:00:00Z,BR
U0008881,2025-03-28T00:00:00Z,IN
U0008882,2024-07-20T00:00:00Z,DE
U0008883,2025-02-10T00:00:00Z,MX
U0008884,2022-01-04T00:00:00Z,US
U0008885,2023-06-05T00:00:00Z,AU
U0008886,2023-02-05T00:00:00Z,AU
U0008887,2024-02-24T00:00:00Z,DE
U0008888,2021-07-23T00:00:00Z,GB
U0008889,2020-11-29T00:00:00Z,DE
U0008890,2023-04-08T00:00:00Z,DE
U0008891,2021-11-20T00:00:00Z,US
U0008892,2021-02-05T00:00:00Z,CA
U0008893,2023-12-20T00:00:00Z,IN
U0008894,2024-02-29T00:00:00Z,DE
U0008895,2023-06-08T00:00:00Z,US
U0008896,2021-12-19T00:00:00Z,AU
U0008897,2020-07-16T00:00:00Z,MX
U0008898,2022-04-26T00:00:00Z,CA
U0008899,2023-09-12T00:00:00Z,DE
U0008900,2020-08-12T00:00:00Z,US
U0008901,2020-02-23T00:00:00Z,MX
U0008902,2022-04-21T00:00:00Z,ES
U0008903,2021-09-24T00:00:00Z,DE
U0008904,2020-08-07T00:00:00Z,CA
U0008905,2024-10-28T00:00:00Z,FR
U0008906,2021-04-14T00:00:00Z,FR
U0008907,2024-03-28T00:00:00Z,DE
U0008908,2024-02-12T00:00:00Z,MX
U0008909,2020-01-21T00:00:00Z,DE
U0008910,2024-02-12T00:00:00Z,IN
U0008911,2021-05-30T00:00:00Z,US
U0008912,2022-10-03T00:00:00Z,CA
U0008913,2022-10-14T00:00:00Z,GB
U0008914,2020-10-15T00:00:00Z,CA
U0008915,2021-06-18T00:00:00Z,GB
U0008916,2022-05-09T00:00:00Z,ES
U0008917,2024-09-23T00:00:00Z,BR
U0008918,2024-05-30T00:00:00Z,ES
U0008919,2024-11-13T00:00:00Z,IN
U0008920,2023-12-23T00:00:00Z,CA
U0008921,2024-12-14T00:00:00Z,GB
U0008922,2021-03-19T00:00:00Z,BR
U0008923,2020-08-17T00:00:00Z,GB
U0008924,2022-11-22T00:00:00Z,US
U0008925,2022-06-22T00:00:00Z,US
U0008926,2024-12-21T00:00:00Z,BR
U0008927,2024-07-29T00:00:00Z,MX
U0008928,2023-09-01T00:00:00Z,MX
U0008929,2024-03-16T00:00:00Z,CA
U0008930,2021-12-24T00:00:00Z,AU
U0008931,2023-10-13T00:00:00Z,ES
U0008932,2024-02-28T00:00:00Z,DE
